0	0
0	3006870
3006870	0
3006870	3006868
3006870	3006869
3006870	3006870
3006870	3006871
3006870	3006873
3006870	4363030
3006870	4424127
3006868	3006868
3006869	3006869
3006871	3006870
3006871	3006871
3006871	3336462
3006871	3379879
3006871	3781981
3006871	4243818
3006871	4248064
3006873	2772987
3006873	3006870
3006873	3006872
3006873	3006873
3006873	3711001
3006873	3991610
3006873	3998195
3006873	4238649
3006873	4243399
3006873	4246816
3006873	4247424
3006873	4247757
3006873	4248968
3006873	4363030
3006873	4626930
4363030	4363028
4363030	4363030
4363030	4363033
4363030	4363035
4363030	4363036
4424127	2681377
4424127	3177667
4424127	3429785
4424127	4051635
4424127	4246772
4424127	4246871
4424127	4246884
4424127	4247024
4424127	4414371
4424127	4414397
4424127	4414755
4424127	4414864
4424127	4424125
4424127	4424127
4424127	4424128
4424127	4611579
3336462	2685146
3336462	2761664
3336462	2761673
3336462	2761674
3336462	2761676
3336462	2761677
3336462	2761678
3336462	2761680
3336462	2761682
3336462	2778481
3336462	2969566
3336462	3336462
3336462	3885802
3336462	3932014
3336462	3932387
3336462	4031695
3336462	4096965
3336462	4138139
3336462	4162077
3336462	4180793
3336462	4180794
3336462	4219392
3336462	4219844
3336462	4229584
3336462	4229688
3336462	4231397
3336462	4232174
3336462	4238670
3336462	4240665
3336462	4241573
3336462	4242259
3336462	4244351
3336462	4246053
3336462	4246489
3336462	4246787
3336462	4246884
3336462	4246906
3336462	4247085
3336462	4247089
3336462	4247753
3336462	4247758
3336462	4247872
3336462	4247886
3336462	4249039
3336462	4249319
3336462	4250459
3336462	4251347
3336462	4414322
3336462	4502415
3379879	3006871
3379879	3379879
3379879	3380518
3379879	4145615
3379879	4231311
3379879	4236661
3379879	4239800
3379879	4361153
3781981	10184
3781981	2884370
3781981	3446090
3781981	3460421
3781981	3473749
3781981	3566713
3781981	3580992
3781981	3599958
3781981	3672294
3781981	3680068
3781981	3781360
3781981	3781783
3781981	3781946
3781981	3781960
3781981	3781966
3781981	3781981
3781981	3781982
3781981	3781983
3781981	3782151
3781981	3782263
3781981	3991700
3781981	3995213
3781981	4001774
3781981	4002649
3781981	4002658
3781981	4013821
3781981	4183548
3781981	4230032
3781981	4231153
3781981	4231163
3781981	4231903
3781981	4236078
3781981	4236393
3781981	4236400
3781981	4236404
3781981	4236411
3781981	4236431
3781981	4240346
3781981	4243399
3781981	4244328
3781981	4244446
3781981	4245245
3781981	4246867
3781981	4246884
3781981	4246906
3781981	4247726
3781981	4247757
3781981	4249207
3781981	4251177
3781981	4317624
3781981	4362397
3781981	4373049
3781981	4429271
3781981	4451739
3781981	4452066
3781981	4463492
3781981	4491648
