30	314
164	32
165	162
335	262
326	339
101	299
255	9
310	152
319	312
170	142
161	69
299	313
225	329
271	154
187	77
129	138
187	276
237	256
120	261
327	305
246	180
8	79
187	239
145	107
266	110
66	249
126	240
89	291
9	233
24	218
175	238
219	311
246	176
333	33
130	139
127	64
231	338
129	47
218	224
133	283
333	217
132	282
282	237
67	142
261	94
111	74
121	36
129	66
256	0
28	75
88	143
155	76
154	311
28	164
161	188
98	21
145	291
261	288
31	250
260	272
96	116
135	194
244	263
244	347
181	102
310	94
140	212
137	241
251	112
327	51
232	266
174	32
312	298
78	140
270	261
135	24
151	112
64	134
230	32
86	137
169	335
84	153
28	257
305	289
55	261
57	204
14	115
143	175
133	305
340	284
259	83
313	330
100	4
279	29
146	109
332	221
15	143
128	256
75	158
235	222
307	154
211	39
196	8
32	320
59	26
229	218
4	86
184	33
74	285
97	32
322	275
163	147
128	308
19	275
208	243
130	301
127	261
299	93
157	317
47	69
141	340
181	94
44	315
260	62
69	120
117	49
81	49
156	246
64	175
340	85
179	271
206	184
174	1
314	93
237	319
142	27
4	324
133	51
199	171
219	158
38	162
217	325
30	201
347	180
337	189
230	1
27	143
129	137
0	334
113	298
289	331
198	17
105	51
58	320
347	176
278	123
269	97
39	167
332	236
143	134
148	190
269	157
92	163
41	10
319	44
277	115
246	16
180	61
213	236
298	246
45	87
176	293
8	328
86	240
47	188
64	107
38	189
27	223
273	25
176	191
188	300
118	258
313	274
215	300
206	132
61	24
56	265
65	280
179	285
240	165
192	12
183	207
73	87
280	345
242	57
288	106
229	61
79	234
291	69
227	184
337	162
146	154
152	260
191	127
85	121
44	85
244	164
303	156
278	243
345	187
307	109
97	324
345	129
154	158
263	10
283	103
319	61
254	23
226	120
275	265
123	102
332	7
213	67
30	3
328	69
73	298
26	246
229	44
256	177
186	192
43	330
12	69
325	302
67	57
280	136
277	195
322	97
16	321
228	344
101	70
261	102
83	128
180	64
128	319
126	137
197	223
105	305
303	273
108	338
104	343
69	116
154	129
24	312
292	163
117	19
197	13
63	86
49	24
320	28
154	187
291	188
196	253
274	16
192	211
194	84
289	282
64	291
343	121
78	43
88	197
121	60
271	109
114	149
115	162
58	121
125	112
138	110
26	55
172	214
104	325
109	160
141	110
170	57
302	49
275	9
235	231
282	103
190	58
57	71
325	120
328	188
333	323
28	159
58	276
30	245
321	67
113	87
343	276
199	245
12	188
333	199
28	347
303	310
341	276
268	62
163	220
337	343
316	80
194	16
145	134
256	20
198	139
306	126
287	205
238	176
331	152
347	16
201	1
317	94
244	75
219	129
249	321
153	59
97	1
58	77
32	276
75	311
343	77
161	151
38	343
230	325
180	312
320	290
66	276
127	218
